,time,total_load
120,2017-06-02 06:00:00,-113.84675420000002
121,2017-06-02 06:15:00,-98.55583160000003
122,2017-06-02 06:30:00,-128.98234960000005
123,2017-06-02 06:45:00,-22.27701160000003
124,2017-06-02 07:00:00,-40.37805100000001
125,2017-06-02 07:15:00,-114.51585100000001
126,2017-06-02 07:30:00,2.7796387999999865
127,2017-06-02 07:45:00,-7.123181599999995
128,2017-06-02 08:00:00,7.793217400000001
129,2017-06-02 08:15:00,-102.86295759999999
130,2017-06-02 08:30:00,-30.586392999999997
131,2017-06-02 08:45:00,58.7438484
132,2017-06-02 09:00:00,88.32516720000002
133,2017-06-02 09:15:00,70.37630200000001
134,2017-06-02 09:30:00,62.62056380000001
135,2017-06-02 09:45:00,95.72031400000003
136,2017-06-02 10:00:00,69.8777256
137,2017-06-02 10:15:00,-113.5871146
138,2017-06-02 10:30:00,-74.47700540000002
139,2017-06-02 10:45:00,-89.15716480000003
140,2017-06-02 11:00:00,-56.00500980000001
141,2017-06-02 11:15:00,-41.1177636
142,2017-06-02 11:30:00,-110.63763420000001
143,2017-06-02 11:45:00,21.664923199999997
144,2017-06-02 12:00:00,-44.5342436
145,2017-06-02 12:15:00,7.010905400000001
146,2017-06-02 12:30:00,-18.701761
147,2017-06-02 12:45:00,3.296388600000003
148,2017-06-02 13:00:00,-11.476609399999997
149,2017-06-02 13:15:00,-102.6011706
150,2017-06-02 13:30:00,-139.69081820000002
151,2017-06-02 13:45:00,-95.45437740000001
152,2017-06-02 14:00:00,-120.92369299999999
153,2017-06-02 14:15:00,-40.62071919999999
154,2017-06-02 14:30:00,21.9450428
155,2017-06-02 14:45:00,-14.987064199999978
156,2017-06-02 15:00:00,-109.40164299999999
157,2017-06-02 15:15:00,-29.528459200000015
158,2017-06-02 15:30:00,77.14743399999999
159,2017-06-02 15:45:00,-146.751649
160,2017-06-02 16:00:00,-73.70521359999998
161,2017-06-02 16:15:00,3.8430342000000053
162,2017-06-02 16:30:00,-131.94185000000002
163,2017-06-02 16:45:00,-25.750480999999994
164,2017-06-02 17:00:00,-10.478036799999998
165,2017-06-02 17:15:00,-62.501119800000005
166,2017-06-02 17:30:00,-154.664941
167,2017-06-02 17:45:00,44.3661624
168,2017-06-02 18:00:00,-131.789975
169,2017-06-02 18:15:00,36.51357400000001
170,2017-06-02 18:30:00,-47.445896000000005
171,2017-06-02 18:45:00,-132.089894
172,2017-06-02 19:00:00,65.8598788
173,2017-06-02 19:15:00,-28.822453199999984
174,2017-06-02 19:30:00,176.56862820000003
175,2017-06-02 19:45:00,-22.090538199999994
176,2017-06-02 20:00:00,-6.835167599999999
177,2017-06-02 20:15:00,58.5882632
178,2017-06-02 20:30:00,-36.48962019999999
179,2017-06-02 20:45:00,55.4805852
180,2017-06-02 21:00:00,-7.217101000000004
181,2017-06-02 21:15:00,-127.7799898
182,2017-06-02 21:30:00,70.3844434
183,2017-06-02 21:45:00,58.877282599999994
184,2017-06-02 22:00:00,-190.50744239999992
185,2017-06-02 22:15:00,148.1814374
186,2017-06-02 22:30:00,-54.90905860000002
187,2017-06-02 22:45:00,80.92948200000002
188,2017-06-02 23:00:00,-194.22129180000005
189,2017-06-02 23:15:00,77.27066740000002
190,2017-06-02 23:30:00,-128.24590000000003
191,2017-06-02 23:45:00,29.637396999999996
192,2017-06-03 00:00:00,-113.64127520000001
193,2017-06-03 00:15:00,14.905071600000005
194,2017-06-03 00:30:00,55.056103600000014
195,2017-06-03 00:45:00,-11.220465400000002
196,2017-06-03 01:00:00,-22.186028200000003
197,2017-06-03 01:15:00,61.86904060000001
198,2017-06-03 01:30:00,58.81911439999996
199,2017-06-03 01:45:00,-62.65151500000002
200,2017-06-03 02:00:00,-77.19854620000001
201,2017-06-03 02:15:00,18.373124000000004
202,2017-06-03 02:30:00,73.29782680000001
203,2017-06-03 02:45:00,-113.9307982
204,2017-06-03 03:00:00,59.12218900000002
205,2017-06-03 03:15:00,-73.9375132
206,2017-06-03 03:30:00,51.58537919999999
207,2017-06-03 03:45:00,-29.679205200000016
208,2017-06-03 04:00:00,40.7110902
209,2017-06-03 04:15:00,154.03700759999998
210,2017-06-03 04:30:00,14.9000564
211,2017-06-03 04:45:00,-28.94065760000001
212,2017-06-03 05:00:00,-36.683795
213,2017-06-03 05:15:00,-6.895079400000007
214,2017-06-03 05:30:00,106.5402822
215,2017-06-03 05:45:00,125.28851459999998
216,2017-06-03 06:00:00,161.4646042
217,2017-06-03 06:15:00,87.80311999999998
218,2017-06-03 06:30:00,73.589796
219,2017-06-03 06:45:00,40.8481268
220,2017-06-03 07:00:00,40.8227482
221,2017-06-03 07:15:00,-0.0085841999999999
222,2017-06-03 07:30:00,-0.1502944
223,2017-06-03 07:45:00,62.943754799999994
224,2017-06-03 08:00:00,-11.289574799999997
225,2017-06-03 08:15:00,-30.034602400000004
226,2017-06-03 08:30:00,74.20740620000001
227,2017-06-03 08:45:00,-59.440100799999996
228,2017-06-03 09:00:00,77.3919636
229,2017-06-03 09:15:00,-33.5195442
230,2017-06-03 09:30:00,-18.92054939999999
231,2017-06-03 09:45:00,51.517216600000026
232,2017-06-03 10:00:00,-129.82454760000005
233,2017-06-03 10:15:00,22.119510000000012
234,2017-06-03 10:30:00,18.29662760000003
235,2017-06-03 10:45:00,-52.29109299999999
236,2017-06-03 11:00:00,-67.12333079999999
237,2017-06-03 11:15:00,-70.434684
238,2017-06-03 11:30:00,26.801620999999997
239,2017-06-03 11:45:00,-47.750453199999995
240,2017-06-03 12:00:00,-103.57718279999999
241,2017-06-03 12:15:00,132.6902804
242,2017-06-03 12:30:00,-96.05813440000001
243,2017-06-03 12:45:00,22.015073200000007
244,2017-06-03 13:00:00,-114.22498859999999
245,2017-06-03 13:15:00,-43.59440199999996
246,2017-06-03 13:30:00,73.6908452
247,2017-06-03 13:45:00,-99.93606780000002
248,2017-06-03 14:00:00,0.4836613999999937
249,2017-06-03 14:15:00,-32.04140619999998
250,2017-06-03 14:30:00,45.5215048
251,2017-06-03 14:45:00,-80.9995578
252,2017-06-03 15:00:00,19.131019400000007
253,2017-06-03 15:15:00,-62.13706139999999
254,2017-06-03 15:30:00,15.1947792
255,2017-06-03 15:45:00,30.1932754
256,2017-06-03 16:00:00,26.802835600000016
257,2017-06-03 16:15:00,-103.05167119999999
258,2017-06-03 16:30:00,26.838295599999995
259,2017-06-03 16:45:00,30.1223794
260,2017-06-03 17:00:00,-150.88777460000006
261,2017-06-03 17:15:00,74.55980040000004
262,2017-06-03 17:30:00,-139.90628600000002
263,2017-06-03 17:45:00,96.90686199999999
264,2017-06-03 18:00:00,-91.78960800000002
265,2017-06-03 18:15:00,30.124102000000008
266,2017-06-03 18:30:00,30.133831800000017
267,2017-06-03 18:45:00,-69.7806808
268,2017-06-03 19:00:00,52.31418439999999
269,2017-06-03 19:15:00,-147.33554860000004
270,2017-06-03 19:30:00,56.443144399999994
271,2017-06-03 19:45:00,7.865069000000015
272,2017-06-03 20:00:00,-73.0264504
273,2017-06-03 20:15:00,78.59482919999999
274,2017-06-03 20:30:00,-54.728697
275,2017-06-03 20:45:00,82.26600520000001
276,2017-06-03 21:00:00,-95.53372300000001
277,2017-06-03 21:15:00,78.5118396
278,2017-06-03 21:30:00,-95.5163794
279,2017-06-03 21:45:00,115.4371198
280,2017-06-03 22:00:00,-99.40150820000002
281,2017-06-03 22:15:00,81.91309520000001
282,2017-06-03 22:30:00,-32.46820939999999
283,2017-06-03 22:45:00,42.023828599999995
284,2017-06-03 23:00:00,26.480061000000003
285,2017-06-03 23:15:00,-117.34645780000002
286,2017-06-03 23:30:00,63.620972599999995
287,2017-06-03 23:45:00,22.137323599999988
288,2017-06-04 00:00:00,-81.3535876
289,2017-06-04 00:15:00,96.2056574
290,2017-06-04 00:30:00,-77.6505868
291,2017-06-04 00:45:00,0.035030800000003914
292,2017-06-04 01:00:00,26.2702472
293,2017-06-04 01:15:00,11.5021812
294,2017-06-04 01:30:00,51.82654459999999
295,2017-06-04 01:45:00,-10.595641800000005
296,2017-06-04 02:00:00,3.801148000000005
297,2017-06-04 02:15:00,11.347094199999999
298,2017-06-04 02:30:00,29.85551
299,2017-06-04 02:45:00,-10.741124800000001
300,2017-06-04 03:00:00,0.3713072000000004
301,2017-06-04 03:15:00,40.70380320000001
302,2017-06-04 03:30:00,0.3336114
303,2017-06-04 03:45:00,0.2628252
304,2017-06-04 04:00:00,0.2934562
305,2017-06-04 04:15:00,0.3626582
306,2017-06-04 04:30:00,0.1990183999999999
307,2017-06-04 04:45:00,0.3423904
308,2017-06-04 05:00:00,0.3084812
309,2017-06-04 05:15:00,0.234429
310,2017-06-04 05:30:00,0.3777122
311,2017-06-04 05:45:00,0.2334821999999999
312,2017-06-04 06:00:00,0.243858
313,2017-06-04 06:15:00,0.2936727999999999
314,2017-06-04 06:30:00,0.3816467999999999
315,2017-06-04 06:45:00,0.968591
316,2017-06-04 07:00:00,0.5469946000000001
317,2017-06-04 07:15:00,0.4678682
318,2017-06-04 07:30:00,0.4887034
319,2017-06-04 07:45:00,0.4731566
320,2017-06-04 08:00:00,0.2732661999999999
321,2017-06-04 08:15:00,0.1979821999999999
322,2017-06-04 08:30:00,0.1509889999999999
323,2017-06-04 08:45:00,0.1288721999999999
324,2017-06-04 09:00:00,-0.0886975999999999
325,2017-06-04 09:15:00,-0.2925819999999999
326,2017-06-04 09:30:00,-0.1748161999999999
327,2017-06-04 09:45:00,-0.1601061999999999
328,2017-06-04 10:00:00,-0.7751937999999999
329,2017-06-04 10:15:00,-0.6311222
330,2017-06-04 10:30:00,-0.7307394
331,2017-06-04 10:45:00,-0.7757542
332,2017-06-04 11:00:00,-0.8919704
333,2017-06-04 11:15:00,-1.018162
334,2017-06-04 11:30:00,-0.8171734
335,2017-06-04 11:45:00,-0.7782916
336,2017-06-04 12:00:00,-1.0528385999999998
337,2017-06-04 12:15:00,-0.9177025999999998
338,2017-06-04 12:30:00,-1.0360676
339,2017-06-04 12:45:00,-0.9440715999999998
340,2017-06-04 13:00:00,-0.9711158
341,2017-06-04 13:15:00,-108.21404360000002
342,2017-06-04 13:30:00,-148.67744940000003
343,2017-06-04 13:45:00,-89.06910920000001
344,2017-06-04 14:00:00,-44.3009332
345,2017-06-04 14:15:00,-59.6852484
346,2017-06-04 14:30:00,-49.02478539999999
347,2017-06-04 14:45:00,-56.64306880000001
348,2017-06-04 15:00:00,-78.4187704
349,2017-06-04 15:15:00,-12.265016399999999
350,2017-06-04 15:30:00,-48.79331379999999
351,2017-06-04 15:45:00,-56.1959916
352,2017-06-04 16:00:00,-22.837863000000006
353,2017-06-04 16:15:00,-44.71783799999999
354,2017-06-04 16:30:00,-63.3320154
355,2017-06-04 16:45:00,10.5149196
356,2017-06-04 17:00:00,-22.508468999999998
357,2017-06-04 17:15:00,-0.548839000000001
358,2017-06-04 17:30:00,-40.714971
359,2017-06-04 17:45:00,-17.999803
360,2017-06-04 18:00:00,0.2373783999999972
361,2017-06-04 18:15:00,-44.213646000000004
362,2017-06-04 18:30:00,-14.543104600000001
363,2017-06-04 18:45:00,4.0581856
364,2017-06-04 19:00:00,51.4978842
365,2017-06-04 19:15:00,80.73461660000001
366,2017-06-04 19:30:00,128.75769959999997
367,2017-06-04 19:45:00,132.348359
368,2017-06-04 20:00:00,71.8775084
369,2017-06-04 20:15:00,8.253746599999992
370,2017-06-04 20:30:00,-99.26352940000002
371,2017-06-04 20:45:00,-73.5664562
372,2017-06-04 21:00:00,-47.44742939999999
373,2017-06-04 21:15:00,-84.4549776
374,2017-06-04 21:30:00,-44.003915
375,2017-06-04 21:45:00,25.98252620000001
376,2017-06-04 22:00:00,150.90535240000003
377,2017-06-04 22:15:00,110.70397200000001
378,2017-06-04 22:30:00,106.9304472
379,2017-06-04 22:45:00,11.520790399999996
380,2017-06-04 23:00:00,-14.6596796
381,2017-06-04 23:15:00,-70.2266528
382,2017-06-04 23:30:00,-47.862058
383,2017-06-04 23:45:00,-36.719047599999996
384,2017-06-05 00:00:00,-81.4188682
385,2017-06-05 00:15:00,-59.1030878
386,2017-06-05 00:30:00,-10.982614600000005
387,2017-06-05 00:45:00,80.7813112
388,2017-06-05 01:00:00,147.033746
389,2017-06-05 01:15:00,109.99868479999999
390,2017-06-05 01:30:00,121.23705139999998
391,2017-06-05 01:45:00,69.90386360000001
392,2017-06-05 02:00:00,69.56739959999999
393,2017-06-05 02:15:00,51.5858032
394,2017-06-05 02:30:00,-36.955571600000006
395,2017-06-05 02:45:00,-66.2885848
396,2017-06-05 03:00:00,-110.53387560000003
397,2017-06-05 03:15:00,-107.05431120000003
398,2017-06-05 03:30:00,-125.21712020000004
399,2017-06-05 03:45:00,-22.253951200000003
400,2017-06-05 04:00:00,-36.728848799999994
401,2017-06-05 04:15:00,-77.08490959999997
402,2017-06-05 04:30:00,-77.4749316
403,2017-06-05 04:45:00,-110.33071480000002
404,2017-06-05 05:00:00,-84.65195280000002
405,2017-06-05 05:15:00,-40.4265604
406,2017-06-05 05:30:00,-40.457465
407,2017-06-05 05:45:00,0.14183540000000416
408,2017-06-05 06:00:00,161.693705
409,2017-06-05 06:15:00,113.7800714
410,2017-06-05 06:30:00,36.8302998
411,2017-06-05 06:45:00,-4.117239599999996
412,2017-06-05 07:00:00,0.1403764
413,2017-06-05 07:15:00,0.1849415999999999
414,2017-06-05 07:30:00,0.3835571999999999
415,2017-06-05 07:45:00,0.5066494
416,2017-06-05 08:00:00,-0.0749726
417,2017-06-05 08:15:00,0.0071847999999999
418,2017-06-05 08:30:00,0.0846973999999999
419,2017-06-05 08:45:00,-0.0820949999999999
420,2017-06-05 09:00:00,0.2057158
421,2017-06-05 09:15:00,-0.1096195999999999
422,2017-06-05 09:30:00,0.3118688
423,2017-06-05 09:45:00,0.4306321999999999
424,2017-06-05 10:00:00,0.1910717999999999
425,2017-06-05 10:15:00,0.2783965999999999
426,2017-06-05 10:30:00,0.201915
427,2017-06-05 10:45:00,0.1743297999999999
428,2017-06-05 11:00:00,0.5528261999999999
429,2017-06-05 11:15:00,0.0214813999999999
430,2017-06-05 11:30:00,0.0224799999999999
431,2017-06-05 11:45:00,-0.0205574
432,2017-06-05 12:00:00,0.0600875999999999
433,2017-06-05 12:15:00,-263.9175834
434,2017-06-05 12:30:00,-227.2126554
435,2017-06-05 12:45:00,-175.693342
436,2017-06-05 13:00:00,-124.29755939999998
437,2017-06-05 13:15:00,-68.97508580000002
438,2017-06-05 13:30:00,-38.998146399999996
439,2017-06-05 13:45:00,40.89865899999999
440,2017-06-05 14:00:00,-16.905253000000005
441,2017-06-05 14:15:00,5.4995755999999965
442,2017-06-05 14:30:00,115.0590244
443,2017-06-05 14:45:00,170.1796498
444,2017-06-05 15:00:00,68.43035379999999
445,2017-06-05 15:15:00,19.4358456
446,2017-06-05 15:30:00,4.071307799999987
447,2017-06-05 15:45:00,-51.0975088
448,2017-06-05 16:00:00,40.708005
449,2017-06-05 16:15:00,44.1368718
450,2017-06-05 16:30:00,14.76475960000001
451,2017-06-05 16:45:00,70.318498
452,2017-06-05 17:00:00,89.95340460000001
453,2017-06-05 17:15:00,4.0436631999999975
454,2017-06-05 17:30:00,-29.224154399999996
455,2017-06-05 17:45:00,-62.380613
456,2017-06-05 18:00:00,70.21322119999999
457,2017-06-05 18:15:00,340.87923120000005
458,2017-06-05 18:30:00,182.51673360000004
459,2017-06-05 18:45:00,86.16164420000001
460,2017-06-05 19:00:00,-18.047718999999994
461,2017-06-05 19:15:00,-90.44142799999999
462,2017-06-05 19:30:00,1.5362714000000066
463,2017-06-05 19:45:00,-36.489989800000004
464,2017-06-05 20:00:00,0.2529398000000036
465,2017-06-05 20:15:00,-69.36191300000002
466,2017-06-05 20:30:00,88.2962032
467,2017-06-05 20:45:00,67.1942712
468,2017-06-05 21:00:00,48.509857999999994
469,2017-06-05 21:15:00,78.7078306
470,2017-06-05 21:30:00,19.666165599999985
471,2017-06-05 21:45:00,-47.31816739999999
472,2017-06-05 22:00:00,85.878108
473,2017-06-05 22:15:00,189.3179842
474,2017-06-05 22:30:00,103.4995708
475,2017-06-05 22:45:00,85.1879946
476,2017-06-05 23:00:00,-70.05853759999997
477,2017-06-05 23:15:00,-18.713080399999992
478,2017-06-05 23:30:00,-22.482611999999996
479,2017-06-05 23:45:00,133.3665284
480,2017-06-06 00:00:00,111.59285919999999
481,2017-06-06 00:15:00,77.8982922
482,2017-06-06 00:30:00,-18.151971399999997
483,2017-06-06 00:45:00,-7.065024799999999
484,2017-06-06 01:00:00,-114.00731999999998
485,2017-06-06 01:15:00,14.711143199999999
486,2017-06-06 01:30:00,-51.97985259999999
487,2017-06-06 01:45:00,10.680717199999993
488,2017-06-06 02:00:00,-28.893021199999986
489,2017-06-06 02:15:00,22.503354400000003
490,2017-06-06 02:30:00,55.212755800000004
491,2017-06-06 02:45:00,110.83727240000002
492,2017-06-06 03:00:00,126.35698639999998
493,2017-06-06 03:15:00,63.04983960000001
494,2017-06-06 03:30:00,-48.115055199999986
495,2017-06-06 03:45:00,14.780046199999997
496,2017-06-06 04:00:00,111.44264980000001
497,2017-06-06 04:15:00,155.16332599999998
498,2017-06-06 04:30:00,236.40732760000003
499,2017-06-06 04:45:00,89.03853380000001
500,2017-06-06 05:00:00,25.67298259999999
501,2017-06-06 05:15:00,-4.247534000000009
502,2017-06-06 05:30:00,18.502028199999998
503,2017-06-06 05:45:00,173.50446879999998
504,2017-06-06 06:00:00,147.69361740000002
505,2017-06-06 06:15:00,147.41302120000003
506,2017-06-06 06:30:00,213.9750434
507,2017-06-06 06:45:00,170.97373760000002
508,2017-06-06 07:00:00,4.021101599999998
509,2017-06-06 07:15:00,-102.7535218
510,2017-06-06 07:30:00,-121.204547
511,2017-06-06 07:45:00,-0.1878359999999999
512,2017-06-06 08:00:00,-0.5065626000000001
513,2017-06-06 08:15:00,-0.3523256
514,2017-06-06 08:30:00,-0.5136360000000001
515,2017-06-06 08:45:00,-0.4916554000000001
516,2017-06-06 09:00:00,-0.5103340000000001
517,2017-06-06 09:15:00,-0.6252788
518,2017-06-06 09:30:00,-0.3278724
519,2017-06-06 09:45:00,-0.3258961999999999
520,2017-06-06 10:00:00,-0.4491521999999999
521,2017-06-06 10:15:00,-0.5350059999999999
522,2017-06-06 10:30:00,-0.6273506
523,2017-06-06 10:45:00,-0.5682019999999999
524,2017-06-06 11:00:00,-0.4677936
525,2017-06-06 11:15:00,-0.5098806
526,2017-06-06 11:30:00,-0.362775
527,2017-06-06 11:45:00,-0.4406986
528,2017-06-06 12:00:00,-0.2429124
529,2017-06-06 12:15:00,-0.1663337999999999
530,2017-06-06 12:30:00,-0.2954575999999999
531,2017-06-06 12:45:00,-0.1365099999999999
532,2017-06-06 13:00:00,0.2530982
533,2017-06-06 13:15:00,0.0670017999999999
534,2017-06-06 13:30:00,0.1983622
535,2017-06-06 13:45:00,0.0875795999999999
536,2017-06-06 14:00:00,0.0559947999999999
537,2017-06-06 14:15:00,0.1548809999999999
538,2017-06-06 14:30:00,1.399999999995849e-05
539,2017-06-06 14:45:00,-0.032693
540,2017-06-06 15:00:00,-0.037277
541,2017-06-06 15:15:00,0.0527063999999999
542,2017-06-06 15:30:00,0.0822365999999999
543,2017-06-06 15:45:00,-0.0098312
544,2017-06-06 16:00:00,0.1153711999999999
545,2017-06-06 16:15:00,-0.0112514
546,2017-06-06 16:30:00,0.1436985999999999
547,2017-06-06 16:45:00,0.2924721999999999
548,2017-06-06 17:00:00,0.2352753999999999
549,2017-06-06 17:15:00,0.2962882
550,2017-06-06 17:30:00,0.1495267999999999
551,2017-06-06 17:45:00,0.066446
552,2017-06-06 18:00:00,0.1773837999999999
553,2017-06-06 18:15:00,0.1928491999999999
554,2017-06-06 18:30:00,0.7929692
555,2017-06-06 18:45:00,0.8777132
556,2017-06-06 19:00:00,0.5064086000000001
557,2017-06-06 19:15:00,0.583439
558,2017-06-06 19:30:00,0.314587
559,2017-06-06 19:45:00,0.2286906
560,2017-06-06 20:00:00,0.2722021999999999
561,2017-06-06 20:15:00,0.1814838
562,2017-06-06 20:30:00,0.4900908
563,2017-06-06 20:45:00,0.4571566
564,2017-06-06 21:00:00,0.3463858000000001
565,2017-06-06 21:15:00,0.4870411999999999
566,2017-06-06 21:30:00,0.4155569999999999
567,2017-06-06 21:45:00,0.604669
568,2017-06-06 22:00:00,0.678929
569,2017-06-06 22:15:00,0.4105402
570,2017-06-06 22:30:00,0.2076804
571,2017-06-06 22:45:00,0.1211947999999999
572,2017-06-06 23:00:00,0.1304617999999999
573,2017-06-06 23:15:00,0.2087794
574,2017-06-06 23:30:00,0.0340697999999999
575,2017-06-06 23:45:00,0.0868983999999999
576,2017-06-07 00:00:00,0.0687452
577,2017-06-07 00:15:00,0.0057094
578,2017-06-07 00:30:00,0.1784636
579,2017-06-07 00:45:00,0.0299092
580,2017-06-07 01:00:00,0.0488325999999998
581,2017-06-07 01:15:00,-0.0081166
582,2017-06-07 01:30:00,0.0942955999999999
583,2017-06-07 01:45:00,0.1543685999999999
584,2017-06-07 02:00:00,0.0414832
585,2017-06-07 02:15:00,-0.125431
586,2017-06-07 02:30:00,0.0055022
587,2017-06-07 02:45:00,-0.0589919999999999
588,2017-06-07 03:00:00,-0.0164297999999999
589,2017-06-07 03:15:00,0.0718684
590,2017-06-07 03:30:00,-0.1185078
591,2017-06-07 03:45:00,-0.0079526
592,2017-06-07 04:00:00,-0.0615934
593,2017-06-07 04:15:00,-0.07799
594,2017-06-07 04:30:00,0.0855535999999999
595,2017-06-07 04:45:00,-0.0261178
596,2017-06-07 05:00:00,-0.3381068
597,2017-06-07 05:15:00,-0.2781148
598,2017-06-07 05:30:00,-0.3987312000000001
599,2017-06-07 05:45:00,-0.2620796
600,2017-06-07 06:00:00,-0.4596184
601,2017-06-07 06:15:00,-0.404589
602,2017-06-07 06:30:00,-0.1906609999999999
603,2017-06-07 06:45:00,0.1231761999999999
604,2017-06-07 07:00:00,-0.3468014
605,2017-06-07 07:15:00,-0.3119354
606,2017-06-07 07:30:00,-0.7014752
607,2017-06-07 07:45:00,-0.2754335999999999
608,2017-06-07 08:00:00,-0.4473349999999998
609,2017-06-07 08:15:00,0.3770002000000001
610,2017-06-07 08:30:00,-0.0741247999999998
