,0,1,2,3,4,5
2017-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 12:30:00,42.329063,46.929066,0.0,0.0,0.0,0.0
2017-01-01 12:45:00,43.254063,44.179066,0.0,0.0,0.0,0.0
2017-01-01 13:00:00,41.404064,44.179066,0.0,0.0,0.0,0.0
2017-01-01 13:15:00,40.479065,45.104065,0.925,0.0,0.0,0.0
2017-01-01 13:30:00,38.629066,43.254066,3.675,0.0,0.0,0.0
2017-01-01 13:45:00,40.479065,41.404068,6.425,0.0,0.0,0.0
2017-01-01 14:00:00,40.479065,40.47907,5.5,0.0,0.0,0.0
2017-01-01 14:15:00,43.229065,41.404068,2.75,0.0,0.0,0.0
2017-01-01 14:30:00,40.479065,39.55407,2.75,0.0,0.0,0.0
2017-01-01 14:45:00,42.329063,41.404068,4.6,0.0,0.0,0.0
2017-01-01 15:00:00,40.479065,44.154068,6.45,0.0,0.0,0.0
2017-01-01 15:15:00,42.329063,41.404068,9.2,60.048496,0.0,0.0
2017-01-01 15:30:00,44.17906,39.55407,6.45,60.048496,0.0,0.0
2017-01-01 15:45:00,44.17906,36.80407,9.2,60.048496,0.0,0.0
2017-01-01 16:00:00,42.329063,34.05407,9.2,60.048496,0.0,0.0
2017-01-01 16:15:00,39.579063,31.30407,10.125,62.798496,0.0,0.0
2017-01-01 16:30:00,41.42906,28.55407,10.125,62.798496,58.974995,0.0
2017-01-01 16:45:00,41.42906,27.62907,8.275,60.948498,61.724995,0.0
2017-01-01 17:00:00,38.67906,26.704071,7.3499994,59.0985,58.974995,0.0
2017-01-01 17:15:00,37.754063,26.704071,7.3499994,60.948498,60.824993,0.0
2017-01-01 17:30:00,38.67906,24.85407,9.2,58.198498,58.074993,0.0
2017-01-01 17:45:00,37.754063,22.10407,11.05,60.048496,57.149994,0.0
2017-01-01 18:00:00,38.67906,22.10407,10.125,60.048496,54.399994,0.0
2017-01-01 18:15:00,40.52906,22.10407,10.125,57.298496,53.474995,0.0
2017-01-01 18:30:00,38.67906,22.10407,9.2,57.298496,52.549995,0.0
2017-01-01 18:45:00,36.829063,24.85407,11.05,55.448498,53.474995,0.0
2017-01-01 19:00:00,37.754063,27.60407,73.92349,54.5235,53.474995,0.0
2017-01-01 19:15:00,40.504063,25.75407,76.67349,55.448498,50.724995,0.0
2017-01-01 19:30:00,40.504063,24.829071,77.598495,55.448498,49.799995,0.0
2017-01-01 19:45:00,41.42906,25.75407,80.348495,56.373497,48.874996,0.0
2017-01-01 20:00:00,39.579063,25.75407,83.098495,57.298496,47.949997,0.0
2017-01-01 20:15:00,36.829063,24.829071,84.948494,56.373497,47.024998,0.0
2017-01-01 20:30:00,34.979065,24.829071,86.79849,58.223495,49.774998,0.0
2017-01-01 20:45:00,34.054066,26.679071,89.54849,60.973495,51.624996,0.0
2017-01-01 21:00:00,34.054066,27.60407,89.54849,59.123497,52.549995,0.0
2017-01-01 21:15:00,35.904064,26.679071,87.698494,61.873497,55.299995,0.0
2017-01-01 21:30:00,37.754063,25.754072,90.448494,61.873497,57.149994,0.01
2017-01-01 21:45:00,35.004063,25.754072,93.198494,60.0235,54.399994,2.8698905
2017-01-01 22:00:00,36.85406,25.754072,95.948494,57.2735,53.474995,48.547905
2017-01-01 22:15:00,34.10406,23.004072,98.698494,59.123497,56.224995,49.472904
2017-01-01 22:30:00,36.85406,25.754072,100.0,59.123497,58.974995,49.472904
2017-01-01 22:45:00,37.77906,25.754072,99.075,57.2735,58.049995,52.222904
2017-01-01 23:00:00,37.77906,23.004072,100.0,58.198498,58.049995,53.147903
2017-01-01 23:15:00,37.77906,23.929071,100.0,60.048496,58.049995,54.997902
2017-01-01 23:30:00,40.52906,25.779072,100.0,60.973495,55.299995,52.247902
2017-01-01 23:45:00,43.27906,24.854073,97.25,61.898495,55.299995,50.397903
2017-01-02 00:00:00,46.02906,26.704073,96.325,64.6485,53.449997,50.397903
2017-01-02 00:15:00,46.02906,25.779074,98.174995,65.5735,51.6,49.472904
2017-01-02 00:30:00,44.17906,24.854074,99.1,64.6485,53.449997,50.397903
2017-01-02 00:45:00,41.42906,23.004074,99.1,61.8985,55.299995,53.147903
2017-01-02 01:00:00,39.579063,22.079075,96.35,62.823498,57.149994,57.96818
2017-01-02 01:15:00,39.579063,23.929075,94.5,65.5735,57.149994,55.21818
2017-01-02 01:30:00,37.729065,22.079075,91.75,65.5735,58.074993,56.14318
2017-01-02 01:45:00,40.479065,23.929075,90.825,67.4235,56.224995,57.06818
2017-01-02 02:00:00,43.229065,21.179075,91.75,66.4985,56.224995,55.21818
2017-01-02 02:15:00,43.229065,20.254076,92.675,66.4985,55.299995,57.96818
2017-01-02 02:30:00,40.479065,19.329077,91.75,66.4985,52.549995,55.21818
2017-01-02 02:45:00,43.229065,16.579077,92.675,66.4985,54.399994,57.96818
2017-01-02 03:00:00,40.479065,14.729076,95.425,68.348495,56.249992,58.89318
2017-01-02 03:15:00,0.0,19.425,95.425,70.198494,58.999992,61.64318
2017-01-02 03:30:00,0.0,16.675,96.350006,71.1235,58.074993,63.49318
2017-01-02 03:45:00,0.0,18.525,97.27501,72.0485,58.074993,61.64318
2017-01-02 04:00:00,0.0,19.449999,97.27501,72.0485,58.074993,64.39318
2017-01-02 04:15:00,0.0,18.525,95.42501,69.2985,57.149994,64.39318
2017-01-02 04:30:00,0.0,20.375,96.35001,66.5485,30.59489,64.39318
2017-01-02 04:45:00,0.0,19.45,97.27502,64.6985,29.669891,67.14318
2017-01-02 05:00:00,0.0,18.525002,95.42502,66.5485,27.819891,66.21818
2017-01-02 05:15:00,0.0,20.375002,96.35002,68.3985,29.669891,67.14318
2017-01-02 05:30:00,0.0,21.300001,99.10002,66.5485,27.819891,67.14318
2017-01-02 05:45:00,0.0,19.45,96.35002,63.7985,29.669891,64.39318
2017-01-02 06:00:00,0.0,19.45,97.275024,61.0485,30.59489,61.64318
2017-01-02 06:15:00,0.0,17.6,96.35002,61.0485,32.44489,64.39318
2017-01-02 06:30:00,0.0,18.525,0.0,0.0,35.19489,61.64318
2017-01-02 06:45:00,0.0,15.775,0.0,0.0,37.044888,60.71818
2017-01-02 07:00:00,0.0,14.849999,0.0,0.0,37.044888,61.64318
2017-01-02 07:15:00,0.0,17.599998,0.0,0.0,35.19489,59.793182
2017-01-02 07:30:00,0.0,14.849998,0.0,0.0,33.34489,57.943184
2017-01-02 07:45:00,0.0,14.849998,0.0,0.0,31.49489,57.943184
2017-01-02 08:00:00,0.0,17.599998,0.0,0.0,28.74489,60.693184
2017-01-02 08:15:00,0.0,14.849998,0.0,0.0,29.66989,61.618183
2017-01-02 08:30:00,0.0,13.924998,0.0,0.0,30.594889,59.768185
2017-01-02 08:45:00,0.0,15.774999,0.0,0.0,27.844889,61.618183
2017-01-02 09:00:00,0.0,15.774999,0.0,0.0,25.094889,58.868183
2017-01-02 09:15:00,0.0,14.849998,0.0,0.0,23.244888,57.943184
2017-01-02 09:30:00,0.0,13.924998,0.0,0.0,25.994888,59.793182
2017-01-02 09:45:00,0.0,11.174998,0.0,0.0,25.06989,60.71818
2017-01-02 10:00:00,0.0,10.249998,0.0,0.0,26.91989,59.793182
2017-01-02 10:15:00,0.0,10.249998,0.0,0.0,29.66989,62.543182
2017-01-02 10:30:00,0.0,10.249998,0.0,0.0,26.91989,64.39318
2017-01-02 10:45:00,0.0,12.099998,0.0,0.0,27.844889,62.543182
2017-01-02 11:00:00,0.0,9.349998,0.0,0.0,26.91989,65.29318
2017-01-02 11:15:00,0.0,11.199999,0.0,0.0,25.99489,67.14318
2017-01-02 11:30:00,0.0,12.124999,0.0,0.0,27.84489,53.744892
2017-01-02 11:45:00,0.0,14.874999,0.0,0.0,26.919891,53.744892
2017-01-02 12:00:00,98.15,15.799999,100.0,0.0,24.169891,53.744892
2017-01-02 12:15:00,100.0,15.799999,99.075,0.0,22.319891,50.994892
2017-01-02 12:30:00,100.0,13.049999,98.149994,0.0,19.569891,52.84489
2017-01-02 12:45:00,99.075,13.974999,100.0,0.0,0.0,54.575
2017-01-02 13:00:00,99.075,13.974999,97.25,100.0,0.0,55.5
2017-01-02 13:15:00,100.0,13.049999,99.1,97.25,0.0,54.575
2017-01-02 13:30:00,100.0,13.974999,99.1,96.325,0.0,54.575
2017-01-02 13:45:00,100.0,15.825,97.25,96.325,0.0,57.325
2017-01-02 14:00:00,100.0,18.575,97.25,98.174995,0.0,57.325
2017-01-02 14:15:00,100.0,18.575,100.0,99.1,0.0,59.175
2017-01-02 14:30:00,98.15,15.825001,100.0,97.25,0.0,61.925
2017-01-02 14:45:00,98.15,13.075001,99.075,100.0,0.0,62.85
2017-01-02 15:00:00,100.0,14.925001,98.149994,100.0,0.0,61.0
2017-01-02 15:15:00,100.0,15.850001,97.22499,100.0,0.0,62.85
2017-01-02 15:30:00,99.075,18.600002,99.07499,97.25,0.0,63.774998
2017-01-02 15:45:00,97.225,19.525002,97.22499,96.325,0.0,64.7
2017-01-02 16:00:00,97.225,22.275002,99.97499,96.325,0.0,61.949997
2017-01-02 16:15:00,97.225,25.025002,100.0,96.325,0.0,61.024998
2017-01-02 16:30:00,95.375,25.025002,97.25,94.475,0.0,59.175
2017-01-02 16:45:00,98.125,24.100002,99.1,94.475,0.0,58.25
2017-01-02 17:00:00,99.975,26.850002,97.25,92.625,96.325,56.4
2017-01-02 17:15:00,98.125,29.600002,98.175,95.375,94.475,57.325
2017-01-02 17:30:00,100.0,27.750002,100.0,98.125,95.4,55.475002
2017-01-02 17:45:00,100.0,26.825003,97.25,98.125,92.65,56.4
2017-01-02 18:00:00,100.0,0.0,94.5,98.125,92.65,0.0
2017-01-02 18:15:00,100.0,0.0,94.5,99.975,94.5,0.0
2017-01-02 18:30:00,97.25,0.0,91.75,97.225,97.25,0.0
2017-01-02 18:45:00,96.325,0.0,89.0,97.225,97.25,0.0
2017-01-02 19:00:00,96.325,0.0,89.925,97.225,97.25,0.0
2017-01-02 19:15:00,97.25,0.0,89.0,97.225,99.1,0.0
2017-01-02 19:30:00,96.325,0.0,89.925,95.375,96.35,0.0
2017-01-02 19:45:00,96.325,0.0,92.675,94.45,96.35,0.0
2017-01-02 20:00:00,99.075,0.0,91.75,97.2,93.6,0.0
2017-01-02 20:15:00,97.225,0.0,91.75,99.049995,95.45,0.0
2017-01-02 20:30:00,98.15,0.0,94.5,97.2,95.45,0.0
2017-01-02 20:45:00,95.4,0.0,95.425,99.049995,98.2,0.0
2017-01-02 21:00:00,96.325005,0.0,92.675,100.0,95.45,0.0
2017-01-02 21:15:00,97.25001,0.0,95.425,100.0,95.45,0.0
2017-01-02 21:30:00,99.100006,0.0,92.675,100.0,96.375,0.0
2017-01-02 21:45:00,97.25001,0.0,93.600006,98.15,97.3,0.0
2017-01-02 22:00:00,97.25001,0.0,91.75001,95.4,100.0,0.0
2017-01-02 22:15:00,100.0,0.0,89.90001,92.65,99.075,0.0
2017-01-02 22:30:00,100.0,0.0,89.90001,90.8,100.0,0.0
2017-01-02 22:45:00,100.0,0.0,91.75001,88.05,100.0,0.0
2017-01-02 23:00:00,98.15,0.0,93.600006,85.3,99.075,0.0
2017-01-02 23:15:00,100.0,0.0,96.350006,82.55,97.225,0.0
2017-01-02 23:30:00,100.0,0.0,94.50001,79.8,96.299995,0.0
2017-01-02 23:45:00,100.0,0.0,97.25001,78.875,96.299995,0.0
2017-01-03 00:00:00,100.0,0.0,99.100006,98.15,95.37499,0.0
2017-01-03 00:15:00,100.0,0.0,100.0,98.15,98.12499,0.0
2017-01-03 00:30:00,98.15,0.0,100.0,99.075005,96.274994,0.0
2017-01-03 00:45:00,95.4,0.0,100.0,99.075005,99.024994,0.0
2017-01-03 01:00:00,97.25,0.0,100.0,98.15,96.274994,0.0
2017-01-03 01:15:00,100.0,0.0,100.0,100.0,97.2,0.0
2017-01-03 01:30:00,98.15,0.0,100.0,100.0,97.2,0.0
2017-01-03 01:45:00,97.225,0.0,100.0,100.0,94.45,0.0
2017-01-03 02:00:00,95.375,0.0,98.15,100.0,91.7,0.0
2017-01-03 02:15:00,97.225,0.0,95.4,100.0,90.774994,0.0
2017-01-03 02:30:00,96.299995,0.0,93.55,100.0,90.774994,0.0
2017-01-03 02:45:00,99.049995,0.0,93.55,100.0,91.7,0.0
2017-01-03 03:00:00,0.0,0.0,0.0,100.0,88.95,0.0
2017-01-03 03:15:00,0.0,0.0,0.0,100.0,89.875,0.0
2017-01-03 03:30:00,0.0,0.0,0.0,99.075,90.8,0.0
2017-01-03 03:45:00,0.0,0.0,0.0,98.149994,91.725006,0.0
2017-01-03 04:00:00,0.0,0.0,0.0,97.22499,90.8,0.0
2017-01-03 04:15:00,0.0,0.0,0.0,99.97499,92.65,0.0
2017-01-03 04:30:00,0.0,0.0,0.0,100.0,91.725,0.0
2017-01-03 04:45:00,0.0,0.0,0.0,100.0,91.725,0.0
2017-01-03 05:00:00,0.0,0.0,0.0,100.0,89.875,0.0
2017-01-03 05:15:00,0.0,0.0,0.0,100.0,88.95,0.0
2017-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 15:45:00,34.415276,32.565277,0.0,0.0,0.0,0.0
2017-01-04 16:00:00,31.665276,29.815277,0.0,0.0,0.0,0.0
2017-01-04 16:15:00,32.590275,29.815277,0.0,0.0,0.0,0.0
2017-01-04 16:30:00,29.840275,29.815277,0.0,0.0,0.0,0.0
2017-01-04 16:45:00,29.840275,30.740276,0.0,0.0,0.0,0.0
2017-01-04 17:00:00,32.590275,27.990276,0.0,0.0,0.0,0.0
2017-01-04 17:15:00,31.665276,30.740276,0.0,0.0,0.0,0.0
2017-01-04 17:30:00,32.590275,33.490276,0.0,0.0,0.0,0.0
2017-01-04 17:45:00,32.590275,30.740276,0.0,0.0,0.0,0.0
2017-01-04 18:00:00,34.440273,27.990276,0.0,0.0,0.0,0.0
2017-01-04 18:15:00,31.690273,29.840277,0.0,0.0,0.0,0.0
2017-01-04 18:30:00,34.440273,29.840277,0.0,0.0,0.0,0.0
2017-01-04 18:45:00,33.515274,28.915277,0.0,0.0,0.0,0.0
2017-01-04 19:00:00,36.265274,27.065277,0.0,0.0,0.0,0.0
